# train_acc train_loss test_acc test_loss
1.000000000000000000e+00 1.461277723312377930e+00 1.000000000000000000e+00 1.461309671401977539e+00
1.000000000000000000e+00 1.461273125239781034e+00 1.000000000000000000e+00 1.461303770542144775e+00
1.000000000000000000e+00 1.461268697466169053e+00 1.000000000000000000e+00 1.461298048496246338e+00
1.000000000000000000e+00 1.461264218602861709e+00 1.000000000000000000e+00 1.461292803287506104e+00
1.000000000000000000e+00 1.461260165487016982e+00 1.000000000000000000e+00 1.461287438869476318e+00
1.000000000000000000e+00 1.461256146430969238e+00 1.000000000000000000e+00 1.461282551288604736e+00
1.000000000000000000e+00 1.461252263614109648e+00 1.000000000000000000e+00 1.461277723312377930e+00
1.000000000000000000e+00 1.461248602185930556e+00 1.000000000000000000e+00 1.461272954940795898e+00
1.000000000000000000e+00 1.461245008877345430e+00 1.000000000000000000e+00 1.461268723011016846e+00
1.000000000000000000e+00 1.461241688047136611e+00 1.000000000000000000e+00 1.461264312267303467e+00
1.000000000000000000e+00 1.461238282067435224e+00 1.000000000000000000e+00 1.461260259151458740e+00
1.000000000000000000e+00 1.461235199655805284e+00 1.000000000000000000e+00 1.461256265640258789e+00
1.000000000000000000e+00 1.461232066154479980e+00 1.000000000000000000e+00 1.461252748966217041e+00
1.000000000000000000e+00 1.461229239191327745e+00 1.000000000000000000e+00 1.461248874664306641e+00
1.000000000000000000e+00 1.461226275988987577e+00 1.000000000000000000e+00 1.461245417594909668e+00
1.000000000000000000e+00 1.461223670414515841e+00 1.000000000000000000e+00 1.461241841316223145e+00
1.000000000000000000e+00 1.461220962660653155e+00 1.000000000000000000e+00 1.461238324642181396e+00
1.000000000000000000e+00 1.461218459265572589e+00 1.000000000000000000e+00 1.461235344409942627e+00
1.000000000000000000e+00 1.461216041019984591e+00 1.000000000000000000e+00 1.461232244968414307e+00
1.000000000000000000e+00 1.461213724953787763e+00 1.000000000000000000e+00 1.461229383945465088e+00
1.000000000000000000e+00 1.461211442947387695e+00 1.000000000000000000e+00 1.461226582527160645e+00
1.000000000000000000e+00 1.461209246090480196e+00 1.000000000000000000e+00 1.461223781108856201e+00
1.000000000000000000e+00 1.461207151412963867e+00 1.000000000000000000e+00 1.461221337318420410e+00
1.000000000000000000e+00 1.461205175944737089e+00 1.000000000000000000e+00 1.461218714714050293e+00
1.000000000000000000e+00 1.461203234536307294e+00 1.000000000000000000e+00 1.461216330528259277e+00
1.000000000000000000e+00 1.461201327187674481e+00 1.000000000000000000e+00 1.461213946342468262e+00
1.000000000000000000e+00 1.461199624197823566e+00 1.000000000000000000e+00 1.461211681365966797e+00
1.000000000000000000e+00 1.461197801998683321e+00 1.000000000000000000e+00 1.461209475994110107e+00
1.000000000000000000e+00 1.461196047919137042e+00 1.000000000000000000e+00 1.461207449436187744e+00
1.000000000000000000e+00 1.461194532258170087e+00 1.000000000000000000e+00 1.461205303668975830e+00
1.000000000000000000e+00 1.461193016597202909e+00 1.000000000000000000e+00 1.461203396320343018e+00
1.000000000000000000e+00 1.461191449846540147e+00 1.000000000000000000e+00 1.461201369762420654e+00
1.000000000000000000e+00 1.461190002305167157e+00 1.000000000000000000e+00 1.461199760437011719e+00
1.000000000000000000e+00 1.461188639913286513e+00 1.000000000000000000e+00 1.461197853088378906e+00
1.000000000000000000e+00 1.461187328611101455e+00 1.000000000000000000e+00 1.461196422576904297e+00
1.000000000000000000e+00 1.461186085428510362e+00 1.000000000000000000e+00 1.461194574832916260e+00
1.000000000000000000e+00 1.461184740066528320e+00 1.000000000000000000e+00 1.461193084716796875e+00
1.000000000000000000e+00 1.461183582033429795e+00 1.000000000000000000e+00 1.461191594600677490e+00
1.000000000000000000e+00 1.461182406970432890e+00 1.000000000000000000e+00 1.461190223693847656e+00
1.000000000000000000e+00 1.461181248937334365e+00 1.000000000000000000e+00 1.461188673973083496e+00
1.000000000000000000e+00 1.461180193083626788e+00 1.000000000000000000e+00 1.461187422275543213e+00
1.000000000000000000e+00 1.461179086140223848e+00 1.000000000000000000e+00 1.461186110973358154e+00
1.000000000000000000e+00 1.461178149495806045e+00 1.000000000000000000e+00 1.461184918880462646e+00
1.000000000000000000e+00 1.461177059582301485e+00 1.000000000000000000e+00 1.461183607578277588e+00
1.000000000000000000e+00 1.461176122937883681e+00 1.000000000000000000e+00 1.461182534694671631e+00
1.000000000000000000e+00 1.461175254413059843e+00 1.000000000000000000e+00 1.461181282997131348e+00
1.000000000000000000e+00 1.461174334798540420e+00 1.000000000000000000e+00 1.461180090904235840e+00
1.000000000000000000e+00 1.461173449243817979e+00 1.000000000000000000e+00 1.461179077625274658e+00
1.000000000000000000e+00 1.461172733988080674e+00 1.000000000000000000e+00 1.461178064346313477e+00
1.000000000000000000e+00 1.461171882493155438e+00 1.000000000000000000e+00 1.461177170276641846e+00
1.000000000000000000e+00 1.461171099117823946e+00 1.000000000000000000e+00 1.461176156997680664e+00
1.000000000000000000e+00 1.461170434951782227e+00 1.000000000000000000e+00 1.461175322532653809e+00
1.000000000000000000e+00 1.461169719696044922e+00 1.000000000000000000e+00 1.461174309253692627e+00
1.000000000000000000e+00 1.461169055530003202e+00 1.000000000000000000e+00 1.461173534393310547e+00
1.000000000000000000e+00 1.461168374334062880e+00 1.000000000000000000e+00 1.461172699928283691e+00
1.000000000000000000e+00 1.461167727197919541e+00 1.000000000000000000e+00 1.461171805858612061e+00
1.000000000000000000e+00 1.461167080061776202e+00 1.000000000000000000e+00 1.461170971393585205e+00
1.000000000000000000e+00 1.461166552134922636e+00 1.000000000000000000e+00 1.461170613765716553e+00
1.000000000000000000e+00 1.461165990148271865e+00 1.000000000000000000e+00 1.461169540882110596e+00
1.000000000000000000e+00 1.461165377071925509e+00 1.000000000000000000e+00 1.461168706417083740e+00
1.000000000000000000e+00 1.461164832115173340e+00 1.000000000000000000e+00 1.461168289184570312e+00
1.000000000000000000e+00 1.461164372307913739e+00 1.000000000000000000e+00 1.461167752742767334e+00
1.000000000000000000e+00 1.461163878440856934e+00 1.000000000000000000e+00 1.461166918277740479e+00
1.000000000000000000e+00 1.461163469723292696e+00 1.000000000000000000e+00 1.461166501045227051e+00
1.000000000000000000e+00 1.461162924766540527e+00 1.000000000000000000e+00 1.461165904998779297e+00
1.000000000000000000e+00 1.461162481989179307e+00 1.000000000000000000e+00 1.461165189743041992e+00
1.000000000000000000e+00 1.461162107331412274e+00 1.000000000000000000e+00 1.461164653301239014e+00
1.000000000000000000e+00 1.461161613464355469e+00 1.000000000000000000e+00 1.461164176464080811e+00
1.000000000000000000e+00 1.461161119597298663e+00 1.000000000000000000e+00 1.461163759231567383e+00
1.000000000000000000e+00 1.461160710879734648e+00 1.000000000000000000e+00 1.461163341999053955e+00
1.000000000000000000e+00 1.461160455431256944e+00 1.000000000000000000e+00 1.461162865161895752e+00
1.000000000000000000e+00 1.461160097803388291e+00 1.000000000000000000e+00 1.461162567138671875e+00
1.000000000000000000e+00 1.461159757205418241e+00 1.000000000000000000e+00 1.461161911487579346e+00
1.000000000000000000e+00 1.461159331457955401e+00 1.000000000000000000e+00 1.461161494255065918e+00
1.000000000000000000e+00 1.461159058979579317e+00 1.000000000000000000e+00 1.461161255836486816e+00
1.000000000000000000e+00 1.461158803531101835e+00 1.000000000000000000e+00 1.461160838603973389e+00
1.000000000000000000e+00 1.461158565112522734e+00 1.000000000000000000e+00 1.461160421371459961e+00
1.000000000000000000e+00 1.461158258574349444e+00 1.000000000000000000e+00 1.461160063743591309e+00
1.000000000000000000e+00 1.461157969066074980e+00 1.000000000000000000e+00 1.461159646511077881e+00
1.000000000000000000e+00 1.461157696587698895e+00 1.000000000000000000e+00 1.461159229278564453e+00
1.000000000000000000e+00 1.461157458169119794e+00 1.000000000000000000e+00 1.461159050464630127e+00
1.000000000000000000e+00 1.461157168660845107e+00 1.000000000000000000e+00 1.461158752441406250e+00
1.000000000000000000e+00 1.461156981331961591e+00 1.000000000000000000e+00 1.461158514022827148e+00
1.000000000000000000e+00 1.461156708853585284e+00 1.000000000000000000e+00 1.461158096790313721e+00
1.000000000000000000e+00 1.461156453405107802e+00 1.000000000000000000e+00 1.461157858371734619e+00
1.000000000000000000e+00 1.461156266076224286e+00 1.000000000000000000e+00 1.461157679557800293e+00
1.000000000000000000e+00 1.461156129837036133e+00 1.000000000000000000e+00 1.461157381534576416e+00
1.000000000000000000e+00 1.461155891418457031e+00 1.000000000000000000e+00 1.461157023906707764e+00
1.000000000000000000e+00 1.461155687059674912e+00 1.000000000000000000e+00 1.461156785488128662e+00
1.000000000000000000e+00 1.461155448641095811e+00 1.000000000000000000e+00 1.461156606674194336e+00
1.000000000000000000e+00 1.461155278342110675e+00 1.000000000000000000e+00 1.461156368255615234e+00
1.000000000000000000e+00 1.461155142102922744e+00 1.000000000000000000e+00 1.461156189441680908e+00
1.000000000000000000e+00 1.461154937744140625e+00 1.000000000000000000e+00 1.461155951023101807e+00
1.000000000000000000e+00 1.461154767445155489e+00 1.000000000000000000e+00 1.461155831813812256e+00
1.000000000000000000e+00 1.461154648235865938e+00 1.000000000000000000e+00 1.461155712604522705e+00
1.000000000000000000e+00 1.461154426847185439e+00 1.000000000000000000e+00 1.461155593395233154e+00
1.000000000000000000e+00 1.461154290607997286e+00 1.000000000000000000e+00 1.461155474185943604e+00
1.000000000000000000e+00 1.461154154368809355e+00 1.000000000000000000e+00 1.461155295372009277e+00
1.000000000000000000e+00 1.461154018129621202e+00 1.000000000000000000e+00 1.461155056953430176e+00
1.000000000000000000e+00 1.461153898920331651e+00 1.000000000000000000e+00 1.461154878139495850e+00
1.000000000000000000e+00 1.461153796740940702e+00 1.000000000000000000e+00 1.461154699325561523e+00
1.000000000000000000e+00 1.461153677531651152e+00 1.000000000000000000e+00 1.461154460906982422e+00
1.000000000000000000e+00 1.461153558322361601e+00 1.000000000000000000e+00 1.461154282093048096e+00
1.000000000000000000e+00 1.461153439113072050e+00 1.000000000000000000e+00 1.461154103279113770e+00
1.000000000000000000e+00 1.461153336933680880e+00 1.000000000000000000e+00 1.461154043674468994e+00
1.000000000000000000e+00 1.461153251784188312e+00 1.000000000000000000e+00 1.461153924465179443e+00
1.000000000000000000e+00 1.461153132574898761e+00 1.000000000000000000e+00 1.461153805255889893e+00
1.000000000000000000e+00 1.461153081485203398e+00 1.000000000000000000e+00 1.461153686046600342e+00
1.000000000000000000e+00 1.461152962275913847e+00 1.000000000000000000e+00 1.461153626441955566e+00
1.000000000000000000e+00 1.461152843066624296e+00 1.000000000000000000e+00 1.461153388023376465e+00
1.000000000000000000e+00 1.461152723857334745e+00 1.000000000000000000e+00 1.461153328418731689e+00
1.000000000000000000e+00 1.461152638707842177e+00 1.000000000000000000e+00 1.461153149604797363e+00
1.000000000000000000e+00 1.461152519498552627e+00 1.000000000000000000e+00 1.461152970790863037e+00
1.000000000000000000e+00 1.461152434349060059e+00 1.000000000000000000e+00 1.461152970790863037e+00
1.000000000000000000e+00 1.461152315139770508e+00 1.000000000000000000e+00 1.461152851581573486e+00
1.000000000000000000e+00 1.461152195930480957e+00 1.000000000000000000e+00 1.461152791976928711e+00
1.000000000000000000e+00 1.461152127810886991e+00 1.000000000000000000e+00 1.461152732372283936e+00
1.000000000000000000e+00 1.461152093751090009e+00 1.000000000000000000e+00 1.461152613162994385e+00
1.000000000000000000e+00 1.461152042661394423e+00 1.000000000000000000e+00 1.461152553558349609e+00
1.000000000000000000e+00 1.461151957511901855e+00 1.000000000000000000e+00 1.461152553558349609e+00
1.000000000000000000e+00 1.461151804242815322e+00 1.000000000000000000e+00 1.461152553558349609e+00
1.000000000000000000e+00 1.461151736123221356e+00 1.000000000000000000e+00 1.461152434349060059e+00
1.000000000000000000e+00 1.461151668003627169e+00 1.000000000000000000e+00 1.461152374744415283e+00
1.000000000000000000e+00 1.461151650973728788e+00 1.000000000000000000e+00 1.461152255535125732e+00
1.000000000000000000e+00 1.461151599884033203e+00 1.000000000000000000e+00 1.461152255535125732e+00
1.000000000000000000e+00 1.461151531764439238e+00 1.000000000000000000e+00 1.461152136325836182e+00
1.000000000000000000e+00 1.461151497704642255e+00 1.000000000000000000e+00 1.461151957511901855e+00
1.000000000000000000e+00 1.461151480674743652e+00 1.000000000000000000e+00 1.461151897907257080e+00
1.000000000000000000e+00 1.461151429585048067e+00 1.000000000000000000e+00 1.461151838302612305e+00
1.000000000000000000e+00 1.461151361465454102e+00 1.000000000000000000e+00 1.461151659488677979e+00
1.000000000000000000e+00 1.461151361465454102e+00 1.000000000000000000e+00 1.461151540279388428e+00
1.000000000000000000e+00 1.461151361465454102e+00 1.000000000000000000e+00 1.461151540279388428e+00
1.000000000000000000e+00 1.461151293345860136e+00 1.000000000000000000e+00 1.461151540279388428e+00
1.000000000000000000e+00 1.461151276315961534e+00 1.000000000000000000e+00 1.461151540279388428e+00
1.000000000000000000e+00 1.461151208196367568e+00 1.000000000000000000e+00 1.461151480674743652e+00
1.000000000000000000e+00 1.461151208196367568e+00 1.000000000000000000e+00 1.461151480674743652e+00
1.000000000000000000e+00 1.461151140076773602e+00 1.000000000000000000e+00 1.461151361465454102e+00
1.000000000000000000e+00 1.461151140076773602e+00 1.000000000000000000e+00 1.461151361465454102e+00
1.000000000000000000e+00 1.461151140076773602e+00 1.000000000000000000e+00 1.461151301860809326e+00
1.000000000000000000e+00 1.461151140076773602e+00 1.000000000000000000e+00 1.461151242256164551e+00
1.000000000000000000e+00 1.461151123046875000e+00 1.000000000000000000e+00 1.461151242256164551e+00
1.000000000000000000e+00 1.461151106016976398e+00 1.000000000000000000e+00 1.461151242256164551e+00
1.000000000000000000e+00 1.461151106016976398e+00 1.000000000000000000e+00 1.461151242256164551e+00
1.000000000000000000e+00 1.461151054927281034e+00 1.000000000000000000e+00 1.461151182651519775e+00
1.000000000000000000e+00 1.461151054927281034e+00 1.000000000000000000e+00 1.461151182651519775e+00
1.000000000000000000e+00 1.461151054927281034e+00 1.000000000000000000e+00 1.461151182651519775e+00
1.000000000000000000e+00 1.461151037897382432e+00 1.000000000000000000e+00 1.461151182651519775e+00
1.000000000000000000e+00 1.461151020867484052e+00 1.000000000000000000e+00 1.461151123046875000e+00
1.000000000000000000e+00 1.461151020867484052e+00 1.000000000000000000e+00 1.461151123046875000e+00
1.000000000000000000e+00 1.461151003837585449e+00 1.000000000000000000e+00 1.461151123046875000e+00
1.000000000000000000e+00 1.461150986807686847e+00 1.000000000000000000e+00 1.461151123046875000e+00
1.000000000000000000e+00 1.461150969777788466e+00 1.000000000000000000e+00 1.461151123046875000e+00
1.000000000000000000e+00 1.461150969777788466e+00 1.000000000000000000e+00 1.461151123046875000e+00
1.000000000000000000e+00 1.461150969777788466e+00 1.000000000000000000e+00 1.461151063442230225e+00
1.000000000000000000e+00 1.461150969777788466e+00 1.000000000000000000e+00 1.461151003837585449e+00
1.000000000000000000e+00 1.461150969777788466e+00 1.000000000000000000e+00 1.461151003837585449e+00
1.000000000000000000e+00 1.461150969777788466e+00 1.000000000000000000e+00 1.461151003837585449e+00
1.000000000000000000e+00 1.461150969777788466e+00 1.000000000000000000e+00 1.461151003837585449e+00
1.000000000000000000e+00 1.461150969777788466e+00 1.000000000000000000e+00 1.461151003837585449e+00
1.000000000000000000e+00 1.461150969777788466e+00 1.000000000000000000e+00 1.461151003837585449e+00
1.000000000000000000e+00 1.461150969777788466e+00 1.000000000000000000e+00 1.461151003837585449e+00
1.000000000000000000e+00 1.461150952747889864e+00 1.000000000000000000e+00 1.461151003837585449e+00
1.000000000000000000e+00 1.461150952747889864e+00 1.000000000000000000e+00 1.461151003837585449e+00
1.000000000000000000e+00 1.461150935717991484e+00 1.000000000000000000e+00 1.461151003837585449e+00
1.000000000000000000e+00 1.461150935717991484e+00 1.000000000000000000e+00 1.461151003837585449e+00
1.000000000000000000e+00 1.461150935717991484e+00 1.000000000000000000e+00 1.461151003837585449e+00
1.000000000000000000e+00 1.461150935717991484e+00 1.000000000000000000e+00 1.461151003837585449e+00
1.000000000000000000e+00 1.461150918688092881e+00 1.000000000000000000e+00 1.461151003837585449e+00
1.000000000000000000e+00 1.461150918688092881e+00 1.000000000000000000e+00 1.461151003837585449e+00
1.000000000000000000e+00 1.461150918688092881e+00 1.000000000000000000e+00 1.461150944232940674e+00
1.000000000000000000e+00 1.461150901658194501e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150884628295898e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150884628295898e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150884628295898e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150884628295898e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150884628295898e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150884628295898e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150884628295898e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150884628295898e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150884628295898e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150884628295898e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150884628295898e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150884628295898e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150884628295898e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150867598397296e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150867598397296e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150867598397296e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150867598397296e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150867598397296e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150867598397296e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150850568498916e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150850568498916e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150833538600313e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150799478803330e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150799478803330e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150799478803330e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150799478803330e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150799478803330e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150799478803330e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150799478803330e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150799478803330e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150782448904950e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150782448904950e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150782448904950e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150782448904950e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150782448904950e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150782448904950e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150782448904950e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150884628295898e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150825023651123e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150825023651123e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150825023651123e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150825023651123e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150825023651123e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150825023651123e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150825023651123e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150825023651123e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150825023651123e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150825023651123e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150825023651123e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150825023651123e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150825023651123e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150825023651123e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
